draw_no,draw_date,prize_code,digit
3144,2014-05-18,S,1295
3144,2014-05-18,S,2872
3144,2014-05-18,S,3022
3144,2014-05-18,S,3088
3144,2014-05-18,S,4470
3144,2014-05-18,S,6019
3144,2014-05-18,S,6508
3144,2014-05-18,S,6724
3144,2014-05-18,S,6834
3144,2014-05-18,S,8184
3145,2014-05-21,1,2301
3145,2014-05-21,2,5223
3145,2014-05-21,3,2131
3145,2014-05-21,C,0885
3145,2014-05-21,C,1574
3145,2014-05-21,C,2361
3145,2014-05-21,C,4499
3145,2014-05-21,C,4766
3145,2014-05-21,C,4963
3145,2014-05-21,C,6671
3145,2014-05-21,C,7242
3145,2014-05-21,C,7305
3145,2014-05-21,C,8922
3145,2014-05-21,S,0492
3145,2014-05-21,S,2110
3145,2014-05-21,S,2195
3145,2014-05-21,S,6138
3145,2014-05-21,S,6859
3145,2014-05-21,S,7527
3145,2014-05-21,S,7771
3145,2014-05-21,S,8799
3145,2014-05-21,S,8800
3145,2014-05-21,S,8861
3146,2014-05-24,1,9262
3146,2014-05-24,2,5397
3146,2014-05-24,3,4836
3146,2014-05-24,C,0995
3146,2014-05-24,C,2039
3146,2014-05-24,C,2803
3146,2014-05-24,C,2824
3146,2014-05-24,C,2872
3146,2014-05-24,C,3940
3146,2014-05-24,C,5020
3146,2014-05-24,C,6626
3146,2014-05-24,C,7580
3146,2014-05-24,C,7668
3146,2014-05-24,S,0840
3146,2014-05-24,S,1813
3146,2014-05-24,S,2162
3146,2014-05-24,S,2376
3146,2014-05-24,S,2877
3146,2014-05-24,S,4933
3146,2014-05-24,S,5710
3146,2014-05-24,S,7294
3146,2014-05-24,S,8830
3146,2014-05-24,S,9645
3147,2014-05-25,1,3795
3147,2014-05-25,2,1705
3147,2014-05-25,3,3213
3147,2014-05-25,C,0002
3147,2014-05-25,C,1170
3147,2014-05-25,C,1553
3147,2014-05-25,C,1822
3147,2014-05-25,C,1994
3147,2014-05-25,C,2873
3147,2014-05-25,C,3305
3147,2014-05-25,C,5098
3147,2014-05-25,C,8374
3147,2014-05-25,C,8983
3147,2014-05-25,S,0266
3147,2014-05-25,S,1129
3147,2014-05-25,S,2997
3147,2014-05-25,S,3171
3147,2014-05-25,S,3903
3147,2014-05-25,S,4381
3147,2014-05-25,S,4692
3147,2014-05-25,S,8644
3147,2014-05-25,S,8857
3147,2014-05-25,S,8901
3148,2014-05-28,1,0194
3148,2014-05-28,2,0187
3148,2014-05-28,3,2438
3148,2014-05-28,C,2791
3148,2014-05-28,C,3232
3148,2014-05-28,C,3989
3148,2014-05-28,C,4044
3148,2014-05-28,C,6208
3148,2014-05-28,C,6853
3148,2014-05-28,C,7310
3148,2014-05-28,C,7620
3148,2014-05-28,C,8712
3148,2014-05-28,C,9695
3148,2014-05-28,S,0303
3148,2014-05-28,S,1110
3148,2014-05-28,S,1510
3148,2014-05-28,S,2387
3148,2014-05-28,S,3283
3148,2014-05-28,S,3829
3148,2014-05-28,S,4324
3148,2014-05-28,S,4429
3148,2014-05-28,S,6070
3148,2014-05-28,S,9804
3149,2014-05-31,1,4852
3149,2014-05-31,2,6317
3149,2014-05-31,3,9840
3149,2014-05-31,C,0187
3149,2014-05-31,C,1443
3149,2014-05-31,C,2177
3149,2014-05-31,C,3720
3149,2014-05-31,C,4793
3149,2014-05-31,C,5281
3149,2014-05-31,C,5987
3149,2014-05-31,C,8419
3149,2014-05-31,C,8652
3149,2014-05-31,C,9874
3149,2014-05-31,S,0772
3149,2014-05-31,S,1289
3149,2014-05-31,S,1647
3149,2014-05-31,S,2289
3149,2014-05-31,S,3330
3149,2014-05-31,S,4547
3149,2014-05-31,S,5930
3149,2014-05-31,S,8778
3149,2014-05-31,S,8989
3149,2014-05-31,S,9093
3150,2014-06-01,1,6300
3150,2014-06-01,2,9175
3150,2014-06-01,3,5976
3150,2014-06-01,C,0107
3150,2014-06-01,C,0707
3150,2014-06-01,C,0798
3150,2014-06-01,C,1236
3150,2014-06-01,C,1670
3150,2014-06-01,C,2936
3150,2014-06-01,C,3840
3150,2014-06-01,C,6214
3150,2014-06-01,C,7831
3150,2014-06-01,C,7846
3150,2014-06-01,S,0836
3150,2014-06-01,S,1339
3150,2014-06-01,S,2509
3150,2014-06-01,S,3023
3150,2014-06-01,S,3407
3150,2014-06-01,S,3531
3150,2014-06-01,S,7309
3150,2014-06-01,S,7539
3150,2014-06-01,S,9672
3150,2014-06-01,S,9916
3151,2014-06-04,1,6703
3151,2014-06-04,2,5534
3151,2014-06-04,3,3750
3151,2014-06-04,C,2563
3151,2014-06-04,C,3536
3151,2014-06-04,C,4048
3151,2014-06-04,C,4172
3151,2014-06-04,C,4286
3151,2014-06-04,C,4320
3151,2014-06-04,C,4934
3151,2014-06-04,C,7701
3151,2014-06-04,C,8622
3151,2014-06-04,C,9266
3151,2014-06-04,S,1991
3151,2014-06-04,S,2356
3151,2014-06-04,S,2405
3151,2014-06-04,S,3888
3151,2014-06-04,S,4810
3151,2014-06-04,S,5452
3151,2014-06-04,S,7255
3151,2014-06-04,S,7922
3151,2014-06-04,S,8023
3151,2014-06-04,S,9004
3152,2014-06-07,1,4114
3152,2014-06-07,2,1844
3152,2014-06-07,3,2583
3152,2014-06-07,C,2116
3152,2014-06-07,C,2430
3152,2014-06-07,C,2454
3152,2014-06-07,C,3538
3152,2014-06-07,C,6416
3152,2014-06-07,C,6808
3152,2014-06-07,C,8103
3152,2014-06-07,C,8494
3152,2014-06-07,C,9043
3152,2014-06-07,C,9935
3152,2014-06-07,S,0696
3152,2014-06-07,S,1500
3152,2014-06-07,S,2241
3152,2014-06-07,S,3167
3152,2014-06-07,S,3327
3152,2014-06-07,S,4325
3152,2014-06-07,S,4862
3152,2014-06-07,S,5983
3152,2014-06-07,S,8436
3152,2014-06-07,S,9432
3153,2014-06-08,1,5020
3153,2014-06-08,2,0957
3153,2014-06-08,3,3336
3153,2014-06-08,C,2404
3153,2014-06-08,C,3470
3153,2014-06-08,C,3668
3153,2014-06-08,C,4802
3153,2014-06-08,C,4860
3153,2014-06-08,C,5037
3153,2014-06-08,C,5820
3153,2014-06-08,C,6021
3153,2014-06-08,C,8218
3153,2014-06-08,C,9908
3153,2014-06-08,S,0254
3153,2014-06-08,S,0334
3153,2014-06-08,S,1574
3153,2014-06-08,S,2298
3153,2014-06-08,S,3033
3153,2014-06-08,S,3187
3153,2014-06-08,S,4604
3153,2014-06-08,S,4926
3153,2014-06-08,S,5158
3153,2014-06-08,S,7434
3154,2014-06-11,1,2661
3154,2014-06-11,2,8630
3154,2014-06-11,3,3438
3154,2014-06-11,C,0099
3154,2014-06-11,C,0492
3154,2014-06-11,C,1309
3154,2014-06-11,C,1554
3154,2014-06-11,C,2843
3154,2014-06-11,C,3768
3154,2014-06-11,C,4099
3154,2014-06-11,C,5468
3154,2014-06-11,C,7028
3154,2014-06-11,C,9334
3154,2014-06-11,S,0575
3154,2014-06-11,S,0968
3154,2014-06-11,S,3535
3154,2014-06-11,S,4254
3154,2014-06-11,S,4621
3154,2014-06-11,S,5649
3154,2014-06-11,S,5910
3154,2014-06-11,S,6334
3154,2014-06-11,S,7207
3154,2014-06-11,S,9736
3155,2014-06-14,1,1397
3155,2014-06-14,2,5941
3155,2014-06-14,3,4726
3155,2014-06-14,C,0893
3155,2014-06-14,C,2921
3155,2014-06-14,C,4161
3155,2014-06-14,C,4203
3155,2014-06-14,C,4895
3155,2014-06-14,C,6924
3155,2014-06-14,C,7103
3155,2014-06-14,C,8301
3155,2014-06-14,C,9278
3155,2014-06-14,C,9690
3155,2014-06-14,S,0240
3155,2014-06-14,S,0791
3155,2014-06-14,S,1878
3155,2014-06-14,S,1879
3155,2014-06-14,S,3703
3155,2014-06-14,S,4292
3155,2014-06-14,S,5537
3155,2014-06-14,S,5622
3155,2014-06-14,S,7189
3155,2014-06-14,S,7940
3156,2014-06-15,1,7047
3156,2014-06-15,2,7067
3156,2014-06-15,3,3961
3156,2014-06-15,C,0202
3156,2014-06-15,C,2383
3156,2014-06-15,C,2529
3156,2014-06-15,C,2945
3156,2014-06-15,C,5693
3156,2014-06-15,C,5726
3156,2014-06-15,C,5921
3156,2014-06-15,C,8040
3156,2014-06-15,C,8251
3156,2014-06-15,C,9915
3156,2014-06-15,S,2913
3156,2014-06-15,S,2952
3156,2014-06-15,S,5295
3156,2014-06-15,S,5790
3156,2014-06-15,S,6516
3156,2014-06-15,S,6991
3156,2014-06-15,S,7100
3156,2014-06-15,S,7273
3156,2014-06-15,S,8954
3156,2014-06-15,S,9151
3157,2014-06-18,1,8526
3157,2014-06-18,2,3647
3157,2014-06-18,3,8513
3157,2014-06-18,C,0745
3157,2014-06-18,C,1977
3157,2014-06-18,C,2085
3157,2014-06-18,C,2225
3157,2014-06-18,C,2529
3157,2014-06-18,C,4788
3157,2014-06-18,C,5008
3157,2014-06-18,C,7195
3157,2014-06-18,C,7458
3157,2014-06-18,C,8791
3157,2014-06-18,S,1112
3157,2014-06-18,S,1724
3157,2014-06-18,S,1993
3157,2014-06-18,S,3193
3157,2014-06-18,S,3437
3157,2014-06-18,S,4558
3157,2014-06-18,S,6967
3157,2014-06-18,S,7088
3157,2014-06-18,S,7221
3157,2014-06-18,S,8731
3158,2014-06-21,1,2866
3158,2014-06-21,2,4703
3158,2014-06-21,3,2561
3158,2014-06-21,C,0019
3158,2014-06-21,C,1113
3158,2014-06-21,C,3865
3158,2014-06-21,C,4515
3158,2014-06-21,C,4614
3158,2014-06-21,C,5591
3158,2014-06-21,C,5867
3158,2014-06-21,C,6505
3158,2014-06-21,C,7145
3158,2014-06-21,C,9876
3158,2014-06-21,S,1523
3158,2014-06-21,S,3133
3158,2014-06-21,S,3989
3158,2014-06-21,S,4509
3158,2014-06-21,S,4824
3158,2014-06-21,S,5507
3158,2014-06-21,S,6060
3158,2014-06-21,S,7603
3158,2014-06-21,S,9335
3158,2014-06-21,S,9598
3159,2014-06-22,1,0689
3159,2014-06-22,2,1456
3159,2014-06-22,3,7473
3159,2014-06-22,C,0211
3159,2014-06-22,C,1829
3159,2014-06-22,C,2844
3159,2014-06-22,C,3823
3159,2014-06-22,C,3874
3159,2014-06-22,C,4115
3159,2014-06-22,C,6166
3159,2014-06-22,C,6276
3159,2014-06-22,C,9591
3159,2014-06-22,C,9767
3159,2014-06-22,S,0255
3159,2014-06-22,S,3342
3159,2014-06-22,S,3864
3159,2014-06-22,S,5718
3159,2014-06-22,S,5943
3159,2014-06-22,S,7631
3159,2014-06-22,S,7766
3159,2014-06-22,S,7966
3159,2014-06-22,S,9402
3159,2014-06-22,S,9582
3160,2014-06-25,1,9328
3160,2014-06-25,2,0895
3160,2014-06-25,3,2045
3160,2014-06-25,C,0492
3160,2014-06-25,C,3464
3160,2014-06-25,C,4094
3160,2014-06-25,C,4413
3160,2014-06-25,C,5174
3160,2014-06-25,C,6045
3160,2014-06-25,C,6154
3160,2014-06-25,C,6208
3160,2014-06-25,C,6216
3160,2014-06-25,C,9434
3160,2014-06-25,S,0701
3160,2014-06-25,S,1538
3160,2014-06-25,S,5934
3160,2014-06-25,S,6220
3160,2014-06-25,S,6524
3160,2014-06-25,S,7511
3160,2014-06-25,S,7526
3160,2014-06-25,S,8062
3160,2014-06-25,S,8955
3160,2014-06-25,S,9443
3161,2014-06-28,1,6738
3161,2014-06-28,2,3294
3161,2014-06-28,3,8212
3161,2014-06-28,C,2458
3161,2014-06-28,C,3174
3161,2014-06-28,C,4439
3161,2014-06-28,C,4942
3161,2014-06-28,C,5289
3161,2014-06-28,C,5672
3161,2014-06-28,C,5725
3161,2014-06-28,C,8750
3161,2014-06-28,C,8976
3161,2014-06-28,C,9457
3161,2014-06-28,S,1133
3161,2014-06-28,S,1184
3161,2014-06-28,S,2079
3161,2014-06-28,S,2775
3161,2014-06-28,S,2782
3161,2014-06-28,S,4019
3161,2014-06-28,S,4297
3161,2014-06-28,S,5483
3161,2014-06-28,S,5632
3161,2014-06-28,S,7710
3162,2014-06-29,1,5646
3162,2014-06-29,2,4272
3162,2014-06-29,3,5792
3162,2014-06-29,C,0476
3162,2014-06-29,C,2604
3162,2014-06-29,C,3597
3162,2014-06-29,C,3845
3162,2014-06-29,C,4558
3162,2014-06-29,C,5311
3162,2014-06-29,C,8175
3162,2014-06-29,C,8321
3162,2014-06-29,C,8359
3162,2014-06-29,C,9559
3162,2014-06-29,S,0217
3162,2014-06-29,S,0798
3162,2014-06-29,S,1118
3162,2014-06-29,S,1225
3162,2014-06-29,S,2428
3162,2014-06-29,S,4156
3162,2014-06-29,S,5652
3162,2014-06-29,S,6204
3162,2014-06-29,S,8884
3162,2014-06-29,S,9801
3163,2014-07-02,1,4366
3163,2014-07-02,2,6807
3163,2014-07-02,3,1499
3163,2014-07-02,C,0672
3163,2014-07-02,C,1895
3163,2014-07-02,C,3387
3163,2014-07-02,C,4877
3163,2014-07-02,C,5377
3163,2014-07-02,C,5611
3163,2014-07-02,C,6048
3163,2014-07-02,C,6051
3163,2014-07-02,C,6742
3163,2014-07-02,C,9481
3163,2014-07-02,S,0670
3163,2014-07-02,S,0698
3163,2014-07-02,S,1588
3163,2014-07-02,S,4634
3163,2014-07-02,S,7529
3163,2014-07-02,S,7949
3163,2014-07-02,S,8007
3163,2014-07-02,S,8248
3163,2014-07-02,S,8925
3163,2014-07-02,S,9309
3164,2014-07-05,1,0203
3164,2014-07-05,2,3863
3164,2014-07-05,3,9535
3164,2014-07-05,C,0838
3164,2014-07-05,C,2016
3164,2014-07-05,C,2320
3164,2014-07-05,C,2359
3164,2014-07-05,C,2401
3164,2014-07-05,C,2449
3164,2014-07-05,C,3917
3164,2014-07-05,C,4936
3164,2014-07-05,C,8198
3164,2014-07-05,C,9575
3164,2014-07-05,S,0324
3164,2014-07-05,S,0449
3164,2014-07-05,S,2579
3164,2014-07-05,S,2699
3164,2014-07-05,S,3560
3164,2014-07-05,S,3671
3164,2014-07-05,S,5633
3164,2014-07-05,S,7716
3164,2014-07-05,S,7769
3164,2014-07-05,S,7822
3165,2014-07-06,1,6776
3165,2014-07-06,2,0109
3165,2014-07-06,3,1773
3165,2014-07-06,C,0821
3165,2014-07-06,C,1638
3165,2014-07-06,C,2362
3165,2014-07-06,C,2495
3165,2014-07-06,C,4025
3165,2014-07-06,C,4185
3165,2014-07-06,C,5427
3165,2014-07-06,C,7004
3165,2014-07-06,C,7506
3165,2014-07-06,C,9618
3165,2014-07-06,S,1206
3165,2014-07-06,S,3071
3165,2014-07-06,S,3743
3165,2014-07-06,S,4556
3165,2014-07-06,S,4646
3165,2014-07-06,S,4785
3165,2014-07-06,S,4902
3165,2014-07-06,S,6732
3165,2014-07-06,S,6778
3165,2014-07-06,S,8228
3166,2014-07-09,1,3840
3166,2014-07-09,2,1054
3166,2014-07-09,3,9880
3166,2014-07-09,C,0255
3166,2014-07-09,C,0897
3166,2014-07-09,C,1053
3166,2014-07-09,C,2475
3166,2014-07-09,C,3003
3166,2014-07-09,C,4236
3166,2014-07-09,C,4563
3166,2014-07-09,C,5256
3166,2014-07-09,C,7408
3166,2014-07-09,C,8569
3166,2014-07-09,S,2377
3166,2014-07-09,S,4766
3166,2014-07-09,S,5281
3166,2014-07-09,S,5724
3166,2014-07-09,S,5761
3166,2014-07-09,S,7328
3166,2014-07-09,S,8250
3166,2014-07-09,S,8285
3166,2014-07-09,S,9363
3166,2014-07-09,S,9690
3167,2014-07-12,1,8446
3167,2014-07-12,2,0981
3167,2014-07-12,3,9416
3167,2014-07-12,C,0876
3167,2014-07-12,C,2217
3167,2014-07-12,C,2450
3167,2014-07-12,C,2900
3167,2014-07-12,C,3081
3167,2014-07-12,C,3305
3167,2014-07-12,C,4125
3167,2014-07-12,C,4302
3167,2014-07-12,C,7037
3167,2014-07-12,C,8045
3167,2014-07-12,S,0255
3167,2014-07-12,S,1195
3167,2014-07-12,S,1247
3167,2014-07-12,S,2066
3167,2014-07-12,S,3354
3167,2014-07-12,S,4865
3167,2014-07-12,S,5211
3167,2014-07-12,S,6868
3167,2014-07-12,S,9325
3167,2014-07-12,S,9332
3168,2014-07-13,1,7303
3168,2014-07-13,2,5773
3168,2014-07-13,3,0117
3168,2014-07-13,C,1004
3168,2014-07-13,C,1309
3168,2014-07-13,C,1755
3168,2014-07-13,C,3128
3168,2014-07-13,C,4561
3168,2014-07-13,C,4643
3168,2014-07-13,C,7501
3168,2014-07-13,C,8223
3168,2014-07-13,C,9137
3168,2014-07-13,C,9647
3168,2014-07-13,S,0885
3168,2014-07-13,S,1066
3168,2014-07-13,S,1200
3168,2014-07-13,S,1206
3168,2014-07-13,S,1852
3168,2014-07-13,S,3113
3168,2014-07-13,S,3440
3168,2014-07-13,S,3873
3168,2014-07-13,S,4160
3168,2014-07-13,S,6872
3169,2014-07-16,1,3787
3169,2014-07-16,2,1042
3169,2014-07-16,3,2630
3169,2014-07-16,C,1024
3169,2014-07-16,C,1678
3169,2014-07-16,C,2098
3169,2014-07-16,C,3358
3169,2014-07-16,C,3563
3169,2014-07-16,C,3940
3169,2014-07-16,C,4977
3169,2014-07-16,C,8060
3169,2014-07-16,C,9464
3169,2014-07-16,C,9736
3169,2014-07-16,S,1223
3169,2014-07-16,S,3279
3169,2014-07-16,S,4422
3169,2014-07-16,S,4694
3169,2014-07-16,S,4858
3169,2014-07-16,S,5107
3169,2014-07-16,S,6078
3169,2014-07-16,S,6196
3169,2014-07-16,S,7604
3169,2014-07-16,S,9374
3170,2014-07-19,1,7949
3170,2014-07-19,2,3335
3170,2014-07-19,3,0176
3170,2014-07-19,C,0624
3170,2014-07-19,C,2756
3170,2014-07-19,C,4118
3170,2014-07-19,C,4970
3170,2014-07-19,C,5198
3170,2014-07-19,C,6018
3170,2014-07-19,C,6236
3170,2014-07-19,C,6917
3170,2014-07-19,C,9354
3170,2014-07-19,C,9452
3170,2014-07-19,S,2479
3170,2014-07-19,S,4831
3170,2014-07-19,S,5557
3170,2014-07-19,S,5629
3170,2014-07-19,S,6374
3170,2014-07-19,S,7414
3170,2014-07-19,S,9044
3170,2014-07-19,S,9204
3170,2014-07-19,S,9265
3170,2014-07-19,S,9816
3171,2014-07-20,1,4824
3171,2014-07-20,2,8552
3171,2014-07-20,3,5036
3171,2014-07-20,C,1360
3171,2014-07-20,C,2571
3171,2014-07-20,C,3417
3171,2014-07-20,C,6213
3171,2014-07-20,C,6230
3171,2014-07-20,C,8107
3171,2014-07-20,C,8278
3171,2014-07-20,C,8509
3171,2014-07-20,C,8801
3171,2014-07-20,C,9368
3171,2014-07-20,S,0381
3171,2014-07-20,S,0484
3171,2014-07-20,S,0831
3171,2014-07-20,S,2917
3171,2014-07-20,S,5055
3171,2014-07-20,S,5749
3171,2014-07-20,S,6762
3171,2014-07-20,S,8018
3171,2014-07-20,S,8393
3171,2014-07-20,S,8821
3172,2014-07-23,1,9169
3172,2014-07-23,2,3092
3172,2014-07-23,3,6827
3172,2014-07-23,C,1252
3172,2014-07-23,C,2365
3172,2014-07-23,C,3582
3172,2014-07-23,C,4684
3172,2014-07-23,C,4891
3172,2014-07-23,C,4959
3172,2014-07-23,C,5023
3172,2014-07-23,C,6250
3172,2014-07-23,C,6766
3172,2014-07-23,C,7744
3172,2014-07-23,S,0451
3172,2014-07-23,S,1042
3172,2014-07-23,S,3272
3172,2014-07-23,S,3448
3172,2014-07-23,S,4565
3172,2014-07-23,S,5171
3172,2014-07-23,S,6180
3172,2014-07-23,S,7344
3172,2014-07-23,S,8507
3172,2014-07-23,S,9700
3173,2014-07-26,1,4989
3173,2014-07-26,2,1585
3173,2014-07-26,3,0111
3173,2014-07-26,C,1079
3173,2014-07-26,C,2492
3173,2014-07-26,C,2643
3173,2014-07-26,C,3563
3173,2014-07-26,C,4356
3173,2014-07-26,C,4398
3173,2014-07-26,C,4884
3173,2014-07-26,C,5046
3173,2014-07-26,C,5077
3173,2014-07-26,C,7730
3173,2014-07-26,S,0435
3173,2014-07-26,S,0621
3173,2014-07-26,S,1845
3173,2014-07-26,S,2153
3173,2014-07-26,S,2651
3173,2014-07-26,S,3306
3173,2014-07-26,S,3405
3173,2014-07-26,S,4880
3173,2014-07-26,S,5724
3173,2014-07-26,S,7592
3174,2014-07-27,1,8644
3174,2014-07-27,2,1898
3174,2014-07-27,3,2634
3174,2014-07-27,C,1982
3174,2014-07-27,C,2577
3174,2014-07-27,C,3811
3174,2014-07-27,C,3914
3174,2014-07-27,C,3951
3174,2014-07-27,C,4269
3174,2014-07-27,C,6383
3174,2014-07-27,C,7077
3174,2014-07-27,C,7162
3174,2014-07-27,C,9362
3174,2014-07-27,S,0849
3174,2014-07-27,S,0975
3174,2014-07-27,S,1722
3174,2014-07-27,S,2591
3174,2014-07-27,S,3303
3174,2014-07-27,S,4599
3174,2014-07-27,S,4735
3174,2014-07-27,S,4877
3174,2014-07-27,S,6150
3174,2014-07-27,S,8286
3175,2014-07-30,1,2185
3175,2014-07-30,2,7570
3175,2014-07-30,3,1892
3175,2014-07-30,C,1213
3175,2014-07-30,C,1827
3175,2014-07-30,C,2182
3175,2014-07-30,C,3093
3175,2014-07-30,C,3242
3175,2014-07-30,C,3263
3175,2014-07-30,C,3975
3175,2014-07-30,C,5586
3175,2014-07-30,C,5985
3175,2014-07-30,C,9041
3175,2014-07-30,S,1328
3175,2014-07-30,S,1802
3175,2014-07-30,S,2223
3175,2014-07-30,S,2333
3175,2014-07-30,S,6280
3175,2014-07-30,S,7166
3175,2014-07-30,S,8779
3175,2014-07-30,S,9200
3175,2014-07-30,S,9603
3175,2014-07-30,S,9716
3176,2014-08-02,1,7452
3176,2014-08-02,2,6373
3176,2014-08-02,3,0657
3176,2014-08-02,C,0739
3176,2014-08-02,C,1390
3176,2014-08-02,C,1755
3176,2014-08-02,C,3327
3176,2014-08-02,C,3806
3176,2014-08-02,C,5489
3176,2014-08-02,C,6163
3176,2014-08-02,C,7384
3176,2014-08-02,C,8147
3176,2014-08-02,C,9615
3176,2014-08-02,S,0209
3176,2014-08-02,S,0525
3176,2014-08-02,S,4209
3176,2014-08-02,S,5475
3176,2014-08-02,S,5653
3176,2014-08-02,S,5975
3176,2014-08-02,S,6495
3176,2014-08-02,S,6664
3176,2014-08-02,S,9137
3176,2014-08-02,S,9686
3177,2014-08-03,1,5281
3177,2014-08-03,2,4023
3177,2014-08-03,3,7988
3177,2014-08-03,C,1352
3177,2014-08-03,C,2397
3177,2014-08-03,C,3120
3177,2014-08-03,C,3370
3177,2014-08-03,C,4590
3177,2014-08-03,C,5286
3177,2014-08-03,C,6175
3177,2014-08-03,C,7738
3177,2014-08-03,C,8936
3177,2014-08-03,C,9560
3177,2014-08-03,S,0382
3177,2014-08-03,S,1005
3177,2014-08-03,S,2178
3177,2014-08-03,S,3561
3177,2014-08-03,S,3907
3177,2014-08-03,S,6069
3177,2014-08-03,S,7110
3177,2014-08-03,S,7504
3177,2014-08-03,S,8297
3177,2014-08-03,S,9176
3178,2014-08-06,1,2174
3178,2014-08-06,2,7474
3178,2014-08-06,3,6434
3178,2014-08-06,C,2607
3178,2014-08-06,C,3678
3178,2014-08-06,C,4000
3178,2014-08-06,C,6407
3178,2014-08-06,C,6705
3178,2014-08-06,C,6950
3178,2014-08-06,C,7359
3178,2014-08-06,C,7517
3178,2014-08-06,C,7967
3178,2014-08-06,C,8157
3178,2014-08-06,S,1213
3178,2014-08-06,S,1904
3178,2014-08-06,S,2557
3178,2014-08-06,S,2722
3178,2014-08-06,S,3031
3178,2014-08-06,S,3601
3178,2014-08-06,S,3809
3178,2014-08-06,S,5619
3178,2014-08-06,S,8542
3178,2014-08-06,S,9816
3179,2014-08-09,1,9568
3179,2014-08-09,2,1683
3179,2014-08-09,3,3964
3179,2014-08-09,C,0133
3179,2014-08-09,C,0898
3179,2014-08-09,C,1206
3179,2014-08-09,C,1320
3179,2014-08-09,C,1702
3179,2014-08-09,C,6200
3179,2014-08-09,C,8405
3179,2014-08-09,C,9378
3179,2014-08-09,C,9774
3179,2014-08-09,C,9909
3179,2014-08-09,S,0857
3179,2014-08-09,S,2939
3179,2014-08-09,S,3982
3179,2014-08-09,S,4064
3179,2014-08-09,S,5290
3179,2014-08-09,S,6902
3179,2014-08-09,S,6906
3179,2014-08-09,S,7354
3179,2014-08-09,S,8638
3179,2014-08-09,S,9983
3180,2014-08-10,1,9906
3180,2014-08-10,2,5250
3180,2014-08-10,3,8111
3180,2014-08-10,C,0110
3180,2014-08-10,C,1153
3180,2014-08-10,C,1679
3180,2014-08-10,C,1817
3180,2014-08-10,C,2629
3180,2014-08-10,C,4127
3180,2014-08-10,C,4834
3180,2014-08-10,C,5454
3180,2014-08-10,C,7952
3180,2014-08-10,C,9024
3180,2014-08-10,S,0424
3180,2014-08-10,S,0715
3180,2014-08-10,S,1515
3180,2014-08-10,S,2420
3180,2014-08-10,S,3953
3180,2014-08-10,S,5940
3180,2014-08-10,S,6123
3180,2014-08-10,S,6163
3180,2014-08-10,S,6373
3180,2014-08-10,S,8492
3181,2014-08-13,1,5760
3181,2014-08-13,2,9128
3181,2014-08-13,3,6501
3181,2014-08-13,C,0476
3181,2014-08-13,C,0946
3181,2014-08-13,C,1803
3181,2014-08-13,C,2701
3181,2014-08-13,C,2895
3181,2014-08-13,C,4000
3181,2014-08-13,C,4786
3181,2014-08-13,C,8251
3181,2014-08-13,C,8910
3181,2014-08-13,C,9259
3181,2014-08-13,S,0752
3181,2014-08-13,S,1111
3181,2014-08-13,S,4857
3181,2014-08-13,S,6398
3181,2014-08-13,S,6678
3181,2014-08-13,S,7535
3181,2014-08-13,S,7820
3181,2014-08-13,S,7999
3181,2014-08-13,S,8103
3181,2014-08-13,S,9541
3182,2014-08-16,1,9215
3182,2014-08-16,2,9224
3182,2014-08-16,3,1384
3182,2014-08-16,C,2541
3182,2014-08-16,C,3741
3182,2014-08-16,C,3977
3182,2014-08-16,C,5115
3182,2014-08-16,C,5340
3182,2014-08-16,C,6556
3182,2014-08-16,C,8836
3182,2014-08-16,C,9085
3182,2014-08-16,C,9675
3182,2014-08-16,C,9854
3182,2014-08-16,S,0605
3182,2014-08-16,S,1335
3182,2014-08-16,S,1549
3182,2014-08-16,S,2352
3182,2014-08-16,S,5818
3182,2014-08-16,S,7172
3182,2014-08-16,S,8956
3182,2014-08-16,S,9846
3182,2014-08-16,S,9859
3182,2014-08-16,S,9897
3183,2014-08-17,1,2145
3183,2014-08-17,2,0577
3183,2014-08-17,3,3567
3183,2014-08-17,C,0240
3183,2014-08-17,C,0522
3183,2014-08-17,C,1044
3183,2014-08-17,C,1688
3183,2014-08-17,C,1954
3183,2014-08-17,C,2438
3183,2014-08-17,C,4752
3183,2014-08-17,C,5645
3183,2014-08-17,C,7412
3183,2014-08-17,C,8549
3183,2014-08-17,S,0668
3183,2014-08-17,S,1788
3183,2014-08-17,S,5537
3183,2014-08-17,S,5760
3183,2014-08-17,S,6841
3183,2014-08-17,S,6978
3183,2014-08-17,S,7466
3183,2014-08-17,S,8378
3183,2014-08-17,S,9183
3183,2014-08-17,S,9982
3184,2014-08-20,1,1291
3184,2014-08-20,2,6860
3184,2014-08-20,3,4371
3184,2014-08-20,C,0232
3184,2014-08-20,C,2012
3184,2014-08-20,C,2689
3184,2014-08-20,C,3317
3184,2014-08-20,C,3591
3184,2014-08-20,C,5439
3184,2014-08-20,C,7715
3184,2014-08-20,C,9327
3184,2014-08-20,C,9541
3184,2014-08-20,C,9693
3184,2014-08-20,S,0522
3184,2014-08-20,S,2483
3184,2014-08-20,S,2783
3184,2014-08-20,S,3800
3184,2014-08-20,S,4885
3184,2014-08-20,S,6375
3184,2014-08-20,S,6605
3184,2014-08-20,S,7505
3184,2014-08-20,S,7523
3184,2014-08-20,S,9520
3185,2014-08-23,1,9584
3185,2014-08-23,2,1169
